Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1208,20,5,70,9135,0,0,0,0,5,2,0,0,6,5,2003,2003,1,15,15,1,120,1,2,2,1,2,1,0,340,5,0,1342,1682,1,0,0,0,1700,0,0,1700,1,0,2,0,3,1,1,7,0,0,5,1,2003,1,2,544,2,2,0,192,23,0,0,0,0,5,2006,0,0,200000
1209,20,5,70,7763,0,0,0,0,12,2,0,0,5,7,1962,1980,1,8,8,3,0,2,1,1,2,2,3,3,504,2,108,319,931,1,2,0,0,1283,0,0,1283,1,0,1,0,3,1,2,6,0,0,5,5,1980,2,2,506,2,2,0,0,0,0,0,0,0,10,2008,0,0,140000
1210,20,5,85,10182,1,0,2,0,21,3,0,0,8,5,2006,2006,3,15,15,4,420,1,2,2,0,2,2,0,1220,5,0,440,1660,1,0,0,0,1660,0,0,1660,1,0,2,0,3,1,1,8,0,1,1,1,2006,1,2,500,2,2,0,322,50,0,0,0,0,5,2006,3,5,290000
1211,60,5,70,11218,0,0,0,0,20,2,0,3,6,5,1992,1992,1,16,16,3,0,1,2,2,1,2,3,5,0,5,0,1055,1055,1,0,0,0,1055,790,0,1845,0,0,2,1,3,1,1,8,0,1,2,1,1992,1,2,462,2,2,0,635,104,0,0,0,400,5,2010,0,0,189000
1212,50,5,152,12134,1,1,0,1,8,2,0,1,8,7,1988,2005,1,16,16,3,0,1,2,5,1,2,1,0,427,5,0,132,559,1,1,0,0,1080,672,0,1752,0,0,2,0,4,1,2,8,0,0,5,2,1988,1,2,492,2,2,0,325,12,0,0,0,0,6,2010,0,0,164000
1213,30,5,50,9340,0,0,0,0,7,2,0,0,4,6,1941,1950,3,8,8,3,0,2,2,1,2,2,3,3,344,5,0,328,672,1,2,0,0,672,0,0,672,1,0,1,0,2,1,2,4,0,0,5,1,1941,2,1,234,2,2,2,0,113,0,0,0,0,8,2009,0,0,113000
1214,80,5,70,10246,1,0,2,0,19,2,0,7,4,9,1965,2001,1,15,15,3,0,2,1,1,2,1,1,0,648,5,0,0,648,1,0,0,0,960,0,0,960,1,1,0,0,0,1,2,3,0,0,5,1,1965,2,1,364,2,2,0,88,0,0,0,0,0,5,2006,0,0,145000
1215,85,5,69,10205,1,0,0,0,12,2,0,6,5,5,1962,1962,1,8,8,3,0,2,2,1,2,2,1,2,784,5,0,141,925,1,2,0,0,999,0,0,999,1,0,1,0,3,1,2,6,0,0,5,1,1962,2,1,300,2,2,0,150,72,0,0,0,0,5,2006,0,0,134500
1216,20,5,99,7094,1,0,0,0,19,2,0,0,5,5,1966,1966,1,15,15,3,0,2,2,1,2,2,3,3,180,4,374,340,894,1,2,0,0,894,0,0,894,0,0,1,0,3,1,2,5,0,0,5,5,1966,1,1,384,2,2,0,0,0,0,0,0,0,5,2007,0,0,125000
1217,90,7,68,8930,0,0,0,0,19,8,2,1,6,5,1978,1978,1,15,15,3,0,2,2,3,5,5,4,6,0,6,0,0,0,1,2,0,0,1318,584,0,1902,0,0,2,0,4,2,2,8,0,0,5,1,1978,2,2,539,2,2,0,0,0,0,0,0,0,4,2010,0,0,112000
1218,20,2,72,8640,0,0,0,0,21,2,0,0,8,5,2009,2009,1,5,5,4,72,1,2,2,1,2,2,0,936,5,0,364,1300,1,0,0,0,1314,0,0,1314,1,0,2,0,3,1,1,6,0,0,5,1,2009,1,2,552,2,2,0,135,112,0,0,0,0,9,2009,3,5,229456
1219,50,7,52,6240,0,0,0,0,3,2,0,1,4,5,1947,1950,1,0,0,3,0,2,2,3,5,5,4,6,0,6,0,0,0,1,1,1,0,672,240,0,912,0,0,1,0,2,1,2,3,0,0,5,6,1978,3,0,0,5,5,2,0,0,0,0,0,0,7,2006,0,0,80500
1220,160,7,21,1680,0,0,0,0,2,2,4,3,6,5,1971,1971,1,5,5,1,236,2,2,1,2,2,3,5,0,5,0,672,672,1,2,0,0,672,546,0,1218,0,0,1,1,3,1,2,7,0,0,5,6,1978,3,0,0,5,5,2,201,0,0,0,0,0,4,2006,0,1,91500
1221,20,5,66,7800,1,0,0,0,12,2,0,0,5,5,1964,1964,1,16,16,3,0,2,2,1,2,2,3,3,312,4,600,0,912,1,2,0,0,912,0,0,912,0,0,1,0,2,1,2,5,0,0,5,1,1964,2,1,288,2,2,0,0,0,0,0,0,0,11,2006,0,1,115000
1222,20,5,55,8250,0,0,0,0,19,1,0,0,5,5,1968,1968,3,6,6,3,0,2,2,1,2,2,3,2,250,4,492,210,952,1,0,0,0,1211,0,0,1211,0,0,1,0,3,1,2,5,0,1,2,1,1968,2,1,322,2,2,0,0,63,0,0,0,0,8,2008,0,0,134000
1223,50,5,78,10496,0,0,0,0,12,0,0,1,6,6,1949,1950,1,16,16,1,320,2,2,1,2,2,2,3,196,5,0,844,1040,1,0,0,0,1168,678,0,1846,0,0,2,0,3,1,2,7,0,1,1,1,1949,2,1,315,2,2,0,0,0,0,0,0,0,1,2007,0,0,143000
1224,20,5,89,10680,0,0,0,0,12,2,0,0,5,3,1951,1951,3,16,16,1,44,2,2,1,2,3,3,4,756,5,0,1380,2136,1,2,1,1,2136,0,0,2136,0,0,2,0,4,1,2,7,3,0,5,5,1951,2,2,528,2,2,0,0,30,0,0,0,0,10,2006,0,0,137900
1225,60,5,60,15384,1,0,0,0,8,4,0,3,7,5,2004,2005,1,15,15,3,0,1,2,2,1,2,1,0,724,5,0,64,788,1,0,0,0,788,702,0,1490,1,0,2,1,3,1,1,8,0,1,1,1,2004,0,2,388,2,2,0,100,75,0,0,0,0,2,2008,0,0,184000
1226,80,5,65,10482,0,0,0,0,12,2,0,7,6,8,1958,1958,3,15,15,1,63,2,1,1,2,2,1,0,507,5,0,81,588,1,0,0,0,1138,0,0,1138,0,1,1,0,3,1,2,6,0,0,5,1,1958,1,1,264,2,2,0,224,0,0,0,0,0,6,2007,0,0,145000
1227,60,5,86,14598,1,0,2,0,21,1,0,3,6,5,2007,2007,1,15,15,4,74,1,2,2,1,2,2,5,0,5,0,894,894,1,0,0,0,894,1039,0,1933,0,0,2,1,4,1,1,9,0,1,1,3,2007,0,3,668,2,2,0,100,18,0,0,0,0,1,2008,0,0,214000
1228,20,5,72,8872,0,0,1,0,12,2,0,0,5,8,1965,2008,1,15,15,1,300,2,2,1,2,2,3,1,595,5,0,317,912,1,0,0,0,912,0,0,912,1,0,1,0,2,1,1,5,0,0,5,5,1992,2,2,576,2,2,0,0,240,0,0,0,0,12,2008,0,0,147000
1229,120,5,65,8769,0,0,1,0,15,2,3,0,9,5,2008,2008,3,8,8,1,766,0,2,2,0,2,3,0,1540,5,0,162,1702,1,0,0,0,1702,0,0,1702,1,0,1,1,1,1,0,7,0,1,1,1,2008,0,3,1052,2,2,0,0,72,0,0,224,0,10,2008,3,5,367294
1230,80,5,70,7910,0,0,0,0,12,2,0,7,5,5,1960,1960,3,3,6,3,0,2,2,1,2,2,3,1,666,5,0,409,1075,1,1,0,0,1507,0,0,1507,0,0,2,0,4,1,2,7,4,0,5,2,1960,2,1,404,2,2,0,0,0,0,0,0,0,8,2008,0,0,127000
1231,90,5,70,18890,1,0,0,0,19,1,2,1,5,5,1977,1977,5,10,10,3,1,2,2,1,1,2,3,0,498,3,211,652,1361,1,0,0,0,1361,1259,0,2620,0,0,2,2,4,2,2,12,0,1,2,3,1977,1,2,600,2,2,2,155,24,145,0,0,8300,8,2007,0,0,190000
1232,90,5,70,7728,0,0,0,0,12,2,2,7,5,6,1962,1962,3,16,16,1,120,2,2,1,2,2,1,1,803,5,0,303,1106,1,2,0,0,1190,0,0,1190,1,0,1,0,3,1,2,6,0,0,5,1,1962,2,2,540,2,2,0,0,18,0,0,0,0,5,2006,0,0,132500
1233,90,5,70,9842,0,0,3,0,12,2,2,0,4,5,1962,1962,1,6,6,3,0,2,2,3,5,5,4,6,0,6,0,0,0,1,2,0,0,1224,0,0,1224,0,0,2,0,2,2,2,6,0,0,5,4,1962,2,2,462,2,2,0,0,0,0,0,0,0,3,2007,0,0,101800
1234,20,5,70,12160,1,0,0,0,12,2,0,0,5,5,1959,1959,3,10,10,1,180,2,2,1,2,2,3,3,1000,5,0,188,1188,1,3,0,0,1188,0,0,1188,1,0,1,0,3,1,2,6,0,0,5,1,1959,1,2,531,2,2,0,0,0,0,0,0,0,5,2010,4,1,142000
1235,70,4,55,8525,0,1,0,0,18,2,0,3,5,6,1911,1950,1,8,8,3,0,2,2,2,2,2,1,5,0,5,0,940,940,1,2,1,1,1024,940,0,1964,0,0,1,1,4,1,2,7,0,0,5,6,1978,3,0,0,5,5,2,0,192,0,0,0,0,11,2008,0,1,130000
1236,70,5,96,13132,0,0,0,0,6,2,0,3,5,5,1914,1950,1,16,16,3,0,2,2,0,1,2,2,5,0,5,0,747,747,1,1,0,2,892,892,0,1784,0,0,1,1,4,1,2,9,0,0,5,5,1914,2,1,180,3,3,2,203,40,0,0,0,0,7,2006,0,0,138887
1237,160,5,36,2628,0,0,0,0,15,2,4,3,7,5,2003,2003,1,15,16,4,106,1,2,2,1,2,3,5,0,5,0,764,764,1,0,0,0,764,862,0,1626,0,0,2,1,2,1,1,6,0,0,5,3,2003,1,2,474,2,2,0,0,27,0,0,0,0,6,2010,0,0,175500
1238,60,5,41,12393,2,0,3,0,5,2,0,3,7,5,2004,2005,1,15,15,3,0,1,2,2,1,2,3,5,0,5,0,847,847,1,0,0,0,847,1101,0,1948,0,0,2,1,4,1,1,8,0,1,1,3,2004,0,2,434,2,2,0,100,48,0,0,0,0,9,2006,0,0,195000
1239,20,5,63,13072,0,0,0,0,20,8,0,0,6,5,2005,2005,1,15,15,3,0,1,2,2,1,2,3,5,0,5,0,1141,1141,1,0,0,0,1141,0,0,1141,0,0,1,1,3,1,2,6,0,0,5,5,2005,2,2,484,2,2,0,0,0,0,0,0,0,3,2006,0,1,142500
1240,20,5,64,9037,1,2,0,0,23,2,0,0,8,5,2006,2006,3,15,15,1,32,1,2,2,1,2,1,0,428,5,0,1048,1476,1,0,0,0,1484,0,0,1484,0,0,2,0,2,1,0,6,0,1,1,1,2006,1,2,472,2,2,0,120,33,0,0,0,0,12,2007,0,0,265900
1241,60,5,65,8158,0,0,0,0,5,2,0,3,7,5,2003,2003,1,15,15,1,252,1,2,2,1,2,3,0,550,5,0,334,884,1,0,0,0,884,884,0,1768,1,0,2,1,3,1,1,8,0,0,5,1,2003,1,2,543,2,2,0,0,63,0,0,0,0,7,2008,0,0,224900
1242,20,5,83,9849,0,0,0,0,21,2,0,0,7,6,2007,2007,3,15,15,4,0,1,2,2,1,2,1,5,0,5,0,1689,1689,1,0,0,0,1689,0,0,1689,0,0,2,0,3,1,1,7,0,0,5,1,2007,1,3,954,2,2,0,0,56,0,0,0,0,6,2007,3,5,248328
1243,85,5,85,10625,0,0,0,0,16,2,0,6,7,6,1974,1974,1,10,10,1,81,2,2,1,1,2,0,0,885,4,168,0,1053,1,2,0,0,1173,0,0,1173,1,0,2,0,3,1,1,6,0,2,2,1,1974,1,2,528,2,2,0,0,120,0,0,0,0,1,2010,0,4,170000
1244,20,5,107,13891,0,0,0,0,15,2,0,0,10,5,2006,2006,1,15,15,5,103,0,2,2,0,1,0,0,1386,5,0,690,2076,1,0,0,0,2076,0,0,2076,1,0,2,1,2,1,0,7,0,1,1,1,2006,0,3,850,2,2,0,216,229,0,0,0,0,9,2006,3,5,465000
1245,70,5,70,11435,1,2,1,1,6,2,0,3,8,7,1929,1950,1,3,14,3,0,2,2,2,1,2,3,5,0,5,0,792,792,1,3,0,0,792,725,0,1517,0,0,1,0,3,1,1,7,0,2,1,5,1931,2,2,400,2,2,0,0,0,0,0,0,0,6,2006,0,0,230000
1246,80,5,78,12090,0,0,0,0,16,2,0,7,6,7,1984,2003,3,15,15,1,74,2,2,1,1,2,3,5,0,5,0,585,585,1,0,0,0,1140,728,0,1868,0,0,3,1,3,1,2,7,0,1,2,3,1984,0,2,477,2,2,0,268,112,0,0,147,0,1,2007,0,1,178000
1247,60,2,65,8125,0,0,0,0,21,2,0,3,7,5,2005,2006,1,15,15,3,0,1,2,2,1,2,3,5,0,5,0,756,756,1,0,0,0,756,797,0,1553,0,0,2,1,3,1,1,6,0,0,5,1,2005,1,2,615,2,2,0,0,45,0,0,0,0,3,2006,3,5,186500
1248,80,5,70,12328,1,0,0,0,11,2,0,7,6,5,1976,1976,1,6,6,1,335,2,2,1,2,2,1,0,539,5,0,473,1012,1,2,0,0,1034,0,0,1034,1,0,1,0,3,1,2,6,0,0,5,1,1976,2,3,888,2,2,0,0,0,0,0,0,0,5,2010,0,0,169900
1249,75,7,60,9600,0,0,0,0,17,2,0,5,6,5,1917,1950,1,0,0,3,0,2,2,0,1,2,3,3,319,5,0,416,735,4,3,1,0,1134,924,0,2058,0,0,1,1,3,1,2,8,0,1,1,5,1950,2,2,396,3,3,1,0,0,259,0,0,0,4,2008,0,0,129500
1250,20,5,60,7200,0,0,0,0,12,2,0,0,5,7,1950,1950,1,8,8,3,0,2,2,1,2,2,3,2,534,3,96,246,876,1,2,0,0,988,0,0,988,0,0,1,0,3,1,2,6,0,0,5,1,1950,2,1,276,2,2,0,0,80,0,0,0,0,5,2007,0,0,119000
1251,20,5,93,11160,0,0,1,0,12,2,0,0,7,5,1968,1968,3,3,3,3,0,1,2,1,2,2,3,1,1065,5,0,1045,2110,1,0,0,0,2110,0,0,2110,1,0,2,1,3,1,0,8,0,2,2,1,1968,0,2,522,2,2,0,0,0,0,0,0,0,4,2010,0,0,244000
1252,120,5,70,3136,1,0,1,0,15,2,3,0,7,5,2003,2003,1,15,16,4,163,1,2,2,1,2,3,5,0,5,0,1405,1405,1,0,0,0,1405,0,0,1405,0,0,2,0,2,1,1,6,0,1,1,1,2003,1,2,478,2,2,0,148,36,0,0,0,0,3,2006,0,0,171750
1253,20,5,62,9858,0,0,0,0,11,2,0,0,5,6,1968,1968,1,6,6,3,0,2,2,1,2,2,3,2,510,5,0,354,864,1,2,0,0,874,0,0,874,1,0,1,0,3,1,2,5,0,0,5,1,1968,1,1,288,2,2,0,33,0,0,0,0,600,11,2009,0,0,130000
1254,60,5,70,17542,1,0,0,0,24,2,0,3,7,7,1974,2003,1,16,16,3,0,1,2,1,2,2,0,4,125,1,1031,36,1192,1,2,0,0,1516,651,0,2167,1,0,2,1,3,1,1,9,0,2,1,1,1974,1,2,518,2,2,0,220,47,0,0,0,0,7,2007,0,0,294000
1255,60,5,60,6931,0,0,0,0,7,2,0,3,7,5,2003,2004,1,15,15,4,92,1,2,2,1,2,3,5,0,5,0,746,746,1,0,0,0,760,896,0,1656,0,0,2,1,3,1,1,7,0,1,1,3,2003,0,2,397,2,2,0,178,128,0,0,0,0,7,2008,0,0,165400
1256,50,7,52,6240,0,0,0,0,3,2,0,1,6,6,1931,1950,1,16,16,3,0,2,2,0,2,3,3,4,425,5,0,459,884,1,2,0,1,959,408,0,1367,0,0,1,0,3,1,2,6,0,1,1,5,1978,2,1,560,2,2,0,0,0,0,0,120,0,11,2007,0,0,127500
1257,20,5,91,14303,1,0,1,0,13,2,0,0,8,5,1994,1994,3,6,6,1,554,1,2,2,1,2,0,0,1314,5,0,672,1986,1,0,0,0,1987,0,0,1987,1,0,2,0,2,1,1,7,0,1,2,1,1994,0,2,691,2,2,0,262,36,0,0,0,0,8,2008,0,0,301500
1258,30,5,56,4060,0,0,1,0,7,1,0,0,5,8,1922,1950,1,16,16,3,0,2,2,2,3,2,3,5,0,5,0,864,864,1,0,0,0,864,0,0,864,0,0,1,0,2,1,2,4,0,0,5,6,1978,3,0,0,5,5,0,0,96,0,0,0,0,7,2009,0,0,99900
1259,80,5,59,9587,1,0,0,0,8,2,0,7,7,5,2005,2005,1,15,15,4,182,1,2,2,1,2,0,0,655,5,0,201,856,1,0,0,0,1166,0,0,1166,1,0,2,0,2,1,1,5,0,0,5,1,2005,0,2,400,2,2,0,212,0,0,0,0,0,7,2008,0,0,190000
1260,20,5,65,9750,0,0,3,0,12,2,0,0,6,8,1969,1969,1,6,6,3,0,2,2,1,1,2,3,1,602,4,438,14,1054,1,1,0,0,1054,0,0,1054,1,0,1,1,3,1,2,6,0,0,5,1,1969,2,2,460,2,2,0,180,0,0,0,80,0,7,2008,0,0,151000
1261,60,5,70,24682,3,0,2,0,8,4,0,3,6,5,1999,1999,1,15,15,3,0,2,2,2,1,2,3,5,0,5,0,841,841,1,0,0,0,892,783,0,1675,0,0,2,1,3,1,2,7,0,1,2,3,1999,0,2,502,2,2,0,0,103,0,0,0,0,6,2009,0,0,181000
1262,20,5,80,9600,0,0,0,0,12,2,0,0,5,6,1956,1956,3,8,8,3,0,2,2,1,2,2,3,3,504,5,0,546,1050,1,1,0,0,1050,0,0,1050,0,0,1,0,2,1,2,5,0,0,5,1,1956,2,1,338,2,2,0,0,0,0,0,0,0,6,2009,0,0,128900
1263,50,5,70,11250,0,0,0,0,4,2,0,1,4,5,1957,1989,1,16,16,3,0,2,2,1,2,2,1,5,0,5,0,1104,1104,1,0,0,1,1104,684,0,1788,1,0,1,0,5,1,2,8,2,2,2,1,1957,2,1,304,2,2,0,120,0,0,0,0,0,11,2009,0,0,161500
1264,70,5,60,13515,0,0,0,0,3,2,0,3,6,6,1919,1950,2,16,16,3,0,2,2,2,2,2,3,5,0,5,0,764,764,1,0,0,1,1060,764,0,1824,0,0,1,0,3,1,2,8,0,1,1,5,1940,2,2,520,2,2,2,0,0,126,0,0,0,7,2007,0,0,180500
1265,120,4,34,4060,0,0,0,0,12,2,3,0,6,5,1998,1999,1,8,8,3,0,1,2,2,1,2,3,0,266,5,0,1139,1405,1,0,0,0,1337,0,0,1337,1,0,2,0,2,1,1,5,0,0,5,1,1998,0,2,511,2,2,0,144,68,0,0,0,0,8,2008,4,1,181000
1266,160,2,35,3735,0,0,4,0,21,2,3,3,7,5,1999,1999,3,8,8,1,218,1,2,2,1,2,3,0,450,5,0,241,691,1,0,0,0,713,739,0,1452,1,0,2,1,3,1,1,6,0,0,5,5,1999,2,2,506,2,2,0,0,34,0,0,0,0,3,2006,0,0,183900
1267,190,7,60,10120,1,1,0,0,17,1,1,5,7,4,1910,1950,3,16,16,3,0,3,2,1,2,2,3,5,0,5,0,925,925,1,2,1,2,964,925,0,1889,0,0,1,1,4,2,2,9,0,1,1,5,1960,2,1,308,2,2,2,0,0,264,0,0,0,1,2007,0,0,122000
1268,20,5,89,13214,1,2,0,0,23,2,0,0,9,5,2008,2009,3,14,5,3,0,0,2,2,0,2,0,5,0,5,0,2002,2002,1,0,0,0,2018,0,0,2018,0,0,2,0,3,1,0,10,0,1,1,1,2009,0,3,746,2,2,0,144,76,0,0,0,0,5,2010,0,0,378500
1269,50,5,70,14100,1,0,0,1,6,2,0,1,8,9,1935,1997,1,14,14,1,632,2,1,1,2,2,2,3,192,5,0,536,728,1,0,0,0,1968,1479,0,3447,0,0,3,1,4,1,1,11,0,2,1,3,1982,2,3,1014,2,2,0,314,12,0,0,0,0,5,2008,0,0,381000
1270,50,5,78,11344,0,0,0,0,12,1,0,1,5,5,1958,1958,1,8,8,1,180,2,2,1,2,2,3,2,460,5,0,414,874,2,2,0,1,874,650,0,1524,0,0,1,1,3,1,2,7,0,0,5,1,1958,2,1,315,2,2,0,0,0,0,0,0,0,7,2007,0,0,144000
1271,40,5,70,23595,0,3,0,2,4,2,0,0,7,6,1979,1979,5,10,10,3,0,1,2,2,1,2,0,0,1258,5,0,74,1332,1,2,0,0,1332,192,0,1524,2,0,0,1,0,1,1,4,0,1,2,1,1979,0,2,586,2,2,0,268,0,0,0,0,0,4,2010,0,0,260000
1272,20,5,70,9156,1,0,0,0,16,5,0,0,6,7,1968,1968,3,3,3,3,0,2,2,1,2,2,3,5,0,5,0,1489,1489,1,1,0,0,1489,0,0,1489,0,0,2,0,3,1,1,7,0,1,1,1,1968,1,2,462,2,2,0,0,0,0,0,0,0,8,2009,0,0,185750
1273,20,5,70,13526,1,0,2,0,19,2,0,0,5,6,1965,1965,3,6,10,1,114,2,2,1,2,2,3,2,560,4,375,0,935,1,2,0,0,935,0,0,935,1,0,1,0,3,1,2,5,0,0,5,1,1965,2,1,288,2,2,0,180,0,0,0,0,0,11,2006,0,0,137000
1274,80,5,124,11512,1,0,1,0,7,2,0,7,6,7,1959,2006,1,10,10,1,84,2,2,1,2,2,1,1,719,5,0,300,1019,1,1,0,0,1357,0,0,1357,1,0,1,0,2,1,0,5,0,1,1,2,1959,1,1,312,2,2,0,0,0,0,0,163,0,5,2008,0,0,177000
1275,50,5,53,5362,0,0,1,0,6,2,0,1,5,6,1910,2003,1,16,16,3,0,2,2,2,2,2,3,5,0,5,0,661,661,1,0,0,0,661,589,0,1250,0,0,2,0,3,1,2,8,0,1,1,5,1985,2,2,552,2,2,0,242,0,81,0,0,0,11,2007,0,0,139000
1276,90,5,95,11345,0,0,1,0,12,1,2,3,5,5,1948,1950,1,0,0,4,567,2,2,1,2,2,3,3,220,5,0,708,928,1,1,0,1,928,992,0,1920,0,0,2,0,4,2,2,10,0,0,5,5,1948,2,2,400,2,3,0,0,0,0,0,0,0,7,2007,0,0,137000
1277,60,5,70,12936,1,0,2,0,16,2,0,3,6,6,1972,1972,1,6,10,3,0,2,2,1,2,1,3,2,593,5,0,130,723,1,2,0,0,735,660,0,1395,0,1,1,1,3,1,2,6,0,1,2,1,1972,2,2,497,2,2,0,294,116,0,0,0,0,12,2009,0,0,162000
1278,80,5,70,17871,1,0,2,0,16,2,0,7,6,5,1967,1976,1,6,6,1,359,2,2,1,1,2,1,1,528,5,0,1152,1680,1,3,0,0,1724,0,0,1724,1,0,1,1,3,1,2,7,0,1,1,1,1967,1,2,480,2,2,0,0,0,0,0,0,0,6,2009,0,0,197900
1279,60,5,75,9473,0,0,0,0,5,2,0,3,8,5,2002,2002,1,15,15,5,103,1,2,2,1,2,3,0,804,5,0,324,1128,1,0,0,0,1128,903,0,2031,1,0,2,1,3,1,1,7,0,1,1,1,2002,1,2,577,2,2,0,0,211,0,0,0,0,3,2008,0,0,237000
1280,50,1,60,7500,0,0,0,0,9,2,0,1,4,4,1920,1950,1,8,8,3,0,2,1,1,2,2,3,5,0,5,0,698,698,1,2,0,1,698,430,0,1128,0,0,1,0,2,1,2,6,0,0,5,5,1980,1,2,528,2,2,0,30,0,164,0,0,0,4,2010,4,1,68400
1281,20,5,67,9808,1,0,0,0,5,2,0,0,7,5,2002,2002,1,15,15,1,110,1,2,2,1,2,3,0,788,5,0,785,1573,1,0,0,0,1573,0,0,1573,1,0,2,0,3,1,1,6,0,0,5,1,2002,1,2,544,2,2,0,0,72,0,0,0,0,3,2009,0,0,227000
1282,20,5,50,8049,1,0,2,0,23,2,0,0,7,5,1990,1990,3,6,6,1,54,2,2,1,1,2,3,1,1053,5,0,256,1309,1,2,0,0,1339,0,0,1339,1,0,2,0,2,1,2,6,0,1,2,1,1990,0,2,484,1,1,0,0,58,0,0,90,0,7,2006,0,0,180000
1283,20,5,61,8800,1,0,0,0,5,2,0,0,5,7,1977,2008,1,6,6,3,0,2,2,1,1,2,2,4,532,3,144,364,1040,1,2,0,0,1040,0,0,1040,0,0,2,0,3,1,1,5,0,0,5,5,1977,2,2,484,2,2,0,0,0,0,0,288,0,9,2009,0,0,150500
1284,90,5,94,9400,0,3,1,0,11,2,2,3,6,5,1971,1971,4,8,16,3,0,2,2,1,2,2,1,5,0,5,0,912,912,1,2,0,0,912,912,0,1824,0,0,2,2,4,2,2,8,0,0,5,6,1978,3,0,0,5,5,0,128,0,0,0,0,0,4,2010,0,0,139000
1285,50,5,50,9638,0,0,0,0,18,1,0,1,6,7,1919,1990,1,16,16,3,0,2,2,2,2,2,3,5,0,5,0,804,804,1,0,0,0,1699,748,0,2447,0,0,2,0,4,1,1,10,2,1,1,5,1969,2,1,336,2,2,0,272,0,42,0,116,0,3,2010,0,0,169000
1286,50,7,50,6000,0,0,0,0,3,2,0,1,6,6,1939,1950,1,8,8,3,0,2,3,1,2,2,3,5,0,5,0,780,780,1,0,0,2,825,587,0,1412,0,0,1,0,4,1,2,6,0,1,1,5,1939,2,1,280,2,2,0,45,0,0,0,0,0,5,2009,0,0,132500
1287,20,5,70,9790,0,0,0,0,16,1,0,0,6,5,1963,1963,3,6,6,1,451,2,2,1,2,2,3,1,569,3,81,678,1328,1,2,0,0,1328,0,0,1328,1,0,1,1,3,1,2,6,0,2,1,1,1963,2,2,528,2,2,0,0,26,0,0,0,0,6,2010,0,0,143000
1288,20,5,70,36500,1,3,0,1,4,2,0,0,5,5,1964,1964,1,16,16,0,621,2,1,1,2,2,1,3,812,5,0,812,1624,1,3,0,0,1582,0,0,1582,0,1,2,0,4,1,2,7,0,0,5,1,1964,2,2,390,2,2,2,168,198,0,0,0,0,6,2006,0,0,190000
1289,120,5,40,5664,1,0,0,0,22,2,3,0,8,5,2000,2000,1,5,5,3,0,1,2,2,1,2,3,0,1158,5,0,343,1501,1,0,0,0,1659,0,0,1659,1,0,2,0,2,1,0,5,0,1,0,1,2000,0,2,499,2,2,0,212,59,0,0,0,0,10,2009,0,0,278000
1290,60,5,86,11065,1,0,0,0,15,2,0,3,8,5,2006,2006,1,15,15,4,788,1,2,2,1,2,2,5,0,5,0,1085,1085,1,0,0,0,1120,850,0,1970,0,0,2,1,3,1,0,8,0,1,1,3,2006,0,3,753,2,2,0,177,74,0,0,0,0,10,2006,3,5,281000
1291,80,5,70,14112,1,0,1,0,12,2,0,7,5,7,1964,1964,3,16,6,1,86,2,2,2,2,2,1,0,1014,5,0,138,1152,1,2,0,0,1152,0,0,1152,1,0,1,0,3,1,2,6,0,1,1,1,1964,1,2,484,2,2,0,227,0,0,0,0,0,4,2010,0,0,180500
1292,160,7,21,1680,0,0,0,0,2,2,4,3,5,7,1972,1972,1,5,5,1,268,2,2,1,2,2,3,1,231,5,0,399,630,1,2,0,0,630,672,0,1302,0,0,2,1,3,1,2,6,0,0,5,5,1972,2,1,264,2,2,0,185,0,0,0,0,0,2,2009,0,0,119500
1293,70,7,60,6600,0,0,1,0,17,2,0,3,5,4,1892,1965,1,16,16,3,0,2,2,4,2,2,3,5,0,5,0,994,994,1,2,1,0,1378,994,0,2372,0,0,2,0,4,2,2,11,2,0,5,1,1985,1,1,432,2,2,0,0,287,0,0,0,0,12,2009,0,0,107500
1294,60,5,78,10140,0,0,0,0,16,2,0,3,7,5,1976,1976,1,6,6,3,0,2,2,2,1,2,3,0,194,5,0,638,832,1,2,0,0,832,832,0,1664,0,0,2,1,4,1,2,8,0,1,2,1,1976,1,2,528,2,2,0,0,28,0,0,259,0,3,2006,0,0,162900
1295,20,5,60,8172,0,0,0,0,7,2,0,0,5,7,1955,1990,3,17,10,3,0,2,2,1,2,2,3,3,167,5,0,697,864,1,2,0,0,864,0,0,864,1,0,1,0,2,1,2,5,0,0,5,5,1957,2,2,572,2,2,2,0,0,0,0,0,0,4,2006,0,0,115000
